run_id,document,provider,model,prompt,question,answer
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,What actions will the Company take if harassment is reported?,"The Company will conduct a thorough investigation of the allegations and take appropriate remedial action if harassment is confirmed, which may include disciplinary measures against the responsible party."
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,What should I do if I receive a claim or demand against me or the Company?,You must promptly notify the Broker of any claim or potential claim and cooperate with the Company in the defense of that claim.
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,Who is responsible for the costs of defense in a claim?,The costs of defense will be allocated between you and the Company based on the percentages outlined in your Independent Contract.
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,Can I choose my own attorney if I disagree with the Company's defense decisions?,"Yes, you can obtain your own attorney at your own expense, but you are still responsible for paying your portion of the claim costs."
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,What are the consequences of failing to follow laws or company policies?,"If you fail to follow any law, regulation, or company policy, you will be responsible for all Costs of Defense resulting from a judgment or final adjudication based on that failure."
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,When am I responsible for the Company's Costs of Defense?,"You are solely responsible for the Company's Costs of Defense if a judgment establishes that you committed dishonest acts, resulted in intentional torts, or were found liable for discrimination or pollution."
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,What should I do if a dispute arises during escrow?,"If a dispute arises during escrow that cannot be resolved through negotiation, the Company may decide to resolve the matter during escrow to avoid potential claims or litigation after closing."
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,What should I do if I have a dispute with another associate?,"You should promptly report the dispute to the Broker, who will attempt to resolve it through informal mediation."
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,What is considered 'Agent-Owned Property'?,"Agent-Owned Property refers to any property in which you have, or will acquire, an ownership, financial, or legal interest."
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,What are the requirements for selling or purchasing Agent-Owned Property?,"You must notify the Broker in advance, obtain their approval for all marketing materials and contracts, not represent buyers in the sale, and inform the Broker if any of the Company's agents write an offer on your property."
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,What should I do if I have a dispute involving a third party?,"You must immediately notify your Broker of any dispute or claim involving you, another associate, the Company, and a third party."
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,Can my association with the Company be terminated at any time?,"Yes, either you or the Company can terminate your association at any time, with or without cause."
20251206_233145,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,simple,What happens to my listings if my association with the Company is terminated?,"Listings remain the property of the Company even after termination, and you must provide a list of all active and pending transactions within 24 hours."
20251206_233304,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,user_centered,"What are the office hours for Roman Realtors & Financial Services, Inc.?","The office hours are typically from 9 AM to 5 PM, Monday through Friday."
20251206_233304,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,user_centered,What is the procedure for handling client complaints?,"Client complaints should be documented and reported to a supervisor immediately, following the guidelines outlined in Section 5 of the policy manual."
20251206_233304,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,user_centered,What is the deadline for submitting advertising materials for approval?,All advertising materials must be submitted for approval at least 48 hours before the intended publication date.
20251206_233304,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,user_centered,What should I do if I fail to comply with the Company's policies and procedures?,"Failure to comply may result in termination from the Company, so it's important to understand and follow all policies outlined in the manual."
20251206_233304,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,user_centered,How will I be informed about changes to the Policy Manual?,Changes to the Policy Manual will be distributed periodically through the Company's website and the member e-mail list.
20251206_233304,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,user_centered,Does this manual apply to all employees of the Company?,"No, this manual applies only to salespersons, also referred to as associate-licensees, and does not apply to Company staff employees."
20251206_233304,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,user_centered,What are the requirements for maintaining my real estate license while associated with the Company?,"You must maintain a valid California real estate broker or salesperson license in good standing. If your license expires, you cannot engage in activities requiring a license until it is renewed."
20251206_233304,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,user_centered,What is the process for terminating my association with the Company?,"Your association is at-will, meaning either you or the Company can terminate it at any time, with or without cause, and without advance notice, unless otherwise agreed in writing."
20251206_233304,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,user_centered,When can I access Broker’s support?,Broker’s support is available Monday through Friday from 9am to 5pm.
20251206_233304,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,user_centered,What are the requirements for ordering business cards and signs?,"You can order business cards and signs through the Company or provide your own, but you must follow the advertising rules in Section 8 of the Manual. If you provide your own materials, you are responsible for all costs."
20251206_233304,Roman_Realtors_Financial_Services_company_policy.pdf,openai,gpt-4o-mini,user_centered,What should I do if my sign placement does not conform to local regulations?,"You must check local guidelines regarding sign size and placement before installation. If your sign does not conform, you are responsible for ensuring compliance and may need to remove it."
